,id_video,start,end,text,link
6078,KOwKY1fbZsE,871.72,874.76,"Es idea mía, desafió a mi virilidad.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=871s
6079,KOwKY1fbZsE,875.36,877.58,Desafiando mi virilidad.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=875s
6080,KOwKY1fbZsE,878.54,879.78,Yo soy Felipe Aguncar.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=878s
6081,KOwKY1fbZsE,887.1,887.7,¡Desafiándome!,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=887s
6082,KOwKY1fbZsE,890.46,891.06,¡Desafiándome!,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=890s
6083,KOwKY1fbZsE,891.28,892.06,¡Mueve las cadenas!,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=891s
6084,KOwKY1fbZsE,892.9,895.72,Me acrimino acá en el hotel Sheraton.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=892s
6085,KOwKY1fbZsE,895.72,896.02,Me acrimino acá en el hotel Sheraton.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=895s
6086,KOwKY1fbZsE,897.54,898.98,¡Eres un puerco!,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=897s
6087,KOwKY1fbZsE,900.34,902.7,"Te gusta la gracia de la gente, Felipe?",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=900s
6088,KOwKY1fbZsE,903.5,903.86,"Te gusta la gracia de la gente, Felipe?",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=903s
6089,KOwKY1fbZsE,903.86,906.0,"Te sientes bien tratando así a la gente, Felipe?",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=903s
6090,KOwKY1fbZsE,906.18,906.86,"Te sientes bien tratando así a la gente, Felipe?",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=906s
6091,KOwKY1fbZsE,906.86,908.26,"Mariana, deja que Felipe te conteste.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=906s
6092,KOwKY1fbZsE,908.26,909.96,"Yo trate con respeto, Mariana.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=908s
6093,KOwKY1fbZsE,910.52,910.9,No.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=910s
6094,KOwKY1fbZsE,912.18,913.56,Eso es respeto?,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=912s
6095,KOwKY1fbZsE,914.7,915.66,"Nicola, no es así.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=914s
6096,KOwKY1fbZsE,917.36,918.74,Esa es una tontería.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=917s
6097,KOwKY1fbZsE,919.06,928.14,"No hay nada más bonito que para un joven, para una persona que tiene un desafío de partido, como lo tuvo Nicola Amazú por largos años, el tener el apoyo, sobre todo, de su madre.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=919s
6098,KOwKY1fbZsE,928.54,928.76,"el tener el apoyo, sobre todo, de su madre.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=928s
6099,KOwKY1fbZsE,928.76,933.68,No hay amor más puro que el de tanto de una madre a un hijo No hay amor más puro que el de tanto de una madre a un hijo como el hijo a una madre.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=928s
6100,KOwKY1fbZsE,933.96,939.74,"Cuando el niño se transforma en un hombre y mantiene el amor por su madre, ese es un hombre que vale muchísimo.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=933s
6101,KOwKY1fbZsE,940.5,946.42,"Cuando tiene el amor de su madre, ese hombre se habrá a tratar luego a la madre de sus hijos.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=940s
6102,KOwKY1fbZsE,947.9,949.2,"Se nota que está enamorado, Nicola Amazú.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=947s
6103,KOwKY1fbZsE,949.2,950.7,"Se nota que está enamorado, Nicola Amazú.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=949s
6104,KOwKY1fbZsE,951.0,952.64,Yo a mi madre la amo.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=951s
6105,KOwKY1fbZsE,953.42,956.44,Yo en una oportunidad tuve contacto íntico con mi propia madre.,https://www.youtube.com/watch?v=KOwKY1fbZsE&t=953s
6106,KOwKY1fbZsE,957.8,960.16,"Que resultó, finalmente, no ser mi madre.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=957s
6107,KOwKY1fbZsE,961.0,962.64,"Que resultó, finalmente, no ser mi madre.",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=961s
6108,KOwKY1fbZsE,963.62,1022.7,"a mi madre la amo Juan Pablo, tu tambien amas a tu madre la llevaba a viajar por el mundo entero eres un buen hombre y asi vas a reatar a la madre de tus hijos porque en toda mujer hay una madre tenga o no hijos siempre hay una madre en el interior, que viva el amor de madre por eso me gustaría preguntar la poesia de verdad, y esto lo hablo super en serio yo embarace a mi madre ya, ya tengo hijos y nietos a la vez con mi mamá Felipe la mamá Nicolás Mazú ha estado en todo momento con él y eso son de paribet que a veces se habla y a veces no Felipe pero porque se cuestiona tanto a paribet incluso lo veo acá todos hablando mal de paribet perdoname ya apareció el relacionado del público, andate a otro programa estáis desudicados andate a una cosa de relaciones públicas trabaja en la oficina de entrada del canal mano derecha, relaciones públicas no, no, no porque asegura él que todos los estamos...",https://www.youtube.com/watch?v=KOwKY1fbZsE&t=963s
6109,p2zgRGhDmUg,1023.24,8.46,"ahora te voy a responder y deja de poner las manos así ridículo porque en cada intervención de paribet cuando han hablado de paribet lo han tirado a partir cuál es el gran pecado de él estar con una mujer hermosa tener un trabajo que tal vez no es remunerado a veces los trabajan más bonitos solo no remunerado cuando trabajas en tu espiritualidad a veces el crecimiento es mucho mayor que estar trabajando 8 horas en una empresa, cuál es el pecado de él no ser tan atractivo y ni andar con una ropa común de personaje de televisión, cuál es su pecado callar cuando la famosa es ella si él hablara tal vez dirían, oye pero si él ni trabaja y no está tratando de ser famoso, cuál es su trabajo desarrollar su espiritual por sobre el material, tú sabes que paribet practica yoga y ha logrado un nivel de tal delongación que no necesita a tonca para satisfacerse sexualmente paribet ha logrado, mira y yo le voy a hacer el exclusivo a una muestra de cómo paribet puede lograr la satisfacción personal de tipo erótica sexual sin necesidad de una pareja será necesario todo ese cupe mira mira mira yoga viene del sangrito yoga que viene de yugo, unión son técnicas de Felipe de yoga con esto paribet no necesita de nadie para satisfacer sus pulsiones sexuales Felipe gracias me parece super desatina el resto lo hago en privado Felipe me quedo, que raro lo que está haciendo porque yo también practico yoga y a mi no me ha enseñado ese tipo de yo también practico yoga y tampoco me he enseñado practican yoga, ni nada por el estilo entonces, muchachos satisfacerme Juan Pablo entonces no, el urga murga ha hecho el urga murga el Urga Murgha el Urga Murgha a ver que no sabe no se lo explique a esta hora se podrá, yo creo que acá no urga murga paribet ves una cama y se te hace agua a la espalda paribet un día te levantaste con ganas de trabajar te volviste a acostar para que se te pasara paribet no necesitas a tonka para satisfacerte vamos con la alongación final ya, deja de ahí bueno señores Kichy, dan un consejo yo voy a dar un consejo tras la que todo el mundo pierda todo y no pasa nada.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=1023s
6110,p2zgRGhDmUg,8.62,9.58,No pierda nada.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=8s
6111,p2zgRGhDmUg,11.54,15.96,Sabe lo peor que no estamos acostumbrando a la violencia.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=11s
6112,p2zgRGhDmUg,16.26,19.84,"A mí cuando Iita lo estaba contando el tema de la amenaza, yo me quedé callado, pero a mí también me ha pasado.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=16s
6113,p2zgRGhDmUg,20.12,24.68,"Hace un tiempo atrás, todos los días, cuatro de la tarde, me llamaba una persona amenazándome.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=20s
6114,p2zgRGhDmUg,24.84,26.06,"Todos los días, por años.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=24s
6115,p2zgRGhDmUg,26.48,28.16,"Cuatro de la tarde, el llamado.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=26s
6116,p2zgRGhDmUg,28.66,32.46,"Donde yo estuviera, cuatro de la tarde, amenazándome la persona.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=28s
6117,p2zgRGhDmUg,32.88,35.76,"Y un día, sin previo aviso, dejó de llamarme.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=32s
6118,p2zgRGhDmUg,36.26,37.74,Lo eché tanto de menos.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=36s
6119,p2zgRGhDmUg,39.22,40.2,Y ahí me di cuenta.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=39s
6120,p2zgRGhDmUg,40.84,44.68,"Yo traté de ubicarlo, nunca me devolvió la llamada.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=40s
6121,p2zgRGhDmUg,44.68,46.86,¿Qué campaña podemos hacer aquí en este programa?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=44s
6122,p2zgRGhDmUg,46.96,48.54,Nunca pude ubicarlo. A lo que voy.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=46s
6123,p2zgRGhDmUg,49.22,52.12,"Con razón tiene la gente que se come lo aguanta, Donita.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=49s
6124,p2zgRGhDmUg,52.26,55.22,A lo que voy. Nos estamos acostumbrando a la violencia.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=52s
6125,p2zgRGhDmUg,55.36,56.24,"¡Ay, supega!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=55s
6126,p2zgRGhDmUg,56.54,57.54,¡No te quito!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=56s
6127,p2zgRGhDmUg,57.54,60.8,El negocio de la Mariana es mostrar su tremendo físico.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=57s
6128,p2zgRGhDmUg,61.06,61.7,Pero no al piquito.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=61s
6129,p2zgRGhDmUg,61.86,67.1,"Nos vende ir a la discoteca, tapar hasta acá, saquemos una foto, a nadie le interesa.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=61s
6130,p2zgRGhDmUg,67.2,68.78,Tiene que mostrar su tremendo físico.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=67s
6131,p2zgRGhDmUg,69.08,69.52,Y se arroca.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=69s
6132,p2zgRGhDmUg,69.58,73.18,"No le gusta que se quede en la casa leyendo libros, la Biblia.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=69s
6133,p2zgRGhDmUg,73.52,76.38,¿Y de verdad que es tan terrible que le de un piquito a una persona?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=73s
6134,p2zgRGhDmUg,77.9,79.2,No tiene nada de terrible.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=77s
6135,p2zgRGhDmUg,79.88,80.88,No tiene nada de terrible.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=79s
6136,p2zgRGhDmUg,81.72,83.44,"Me encantaría, pero no.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=81s
6137,p2zgRGhDmUg,95.44,97.02,"No, no, no.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=95s
6138,p2zgRGhDmUg,97.28,100.26,Hay cierto respeto y confianza que yo tengo con...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=97s
6139,p2zgRGhDmUg,100.26,100.56,Con ella.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=100s
6140,p2zgRGhDmUg,101.02,102.24,Con mi esposa.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=101s
6141,p2zgRGhDmUg,102.36,104.1,"Bueno, vámonos directos a la onda, ¿no?",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=102s
6142,p2zgRGhDmUg,105.16,107.1,Pero fuera de cámara no hay ningún rol.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=105s
6143,p2zgRGhDmUg,108.26,110.84,Se ve a la piquito funny que entró con todo.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=108s
6144,p2zgRGhDmUg,111.02,113.42,A la faranda ya tiene contrato entre libros.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=111s
6145,p2zgRGhDmUg,115.88,118.82,Y taló pregunta personal.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=115s
6146,p2zgRGhDmUg,119.32,120.48,¿Tú con quién ves el programa?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=119s
6147,p2zgRGhDmUg,120.72,123.72,"Porque lo ves desde tu casa, porque no estás en el canal, esa obra.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=120s
6148,p2zgRGhDmUg,123.9,125.88,No le pregunto esas cosas.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=123s
6149,p2zgRGhDmUg,126.02,127.04,¿Tú lo ves desde tu casa?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=126s
6150,p2zgRGhDmUg,127.16,130.16,"Almocha estaba escribiendo para la revista Silla, así que no vi nada.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=127s
6151,p2zgRGhDmUg,130.46,131.58,Lo acabo de ver aquí.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=130s
6152,p2zgRGhDmUg,134.36,135.52,¿Cuándo sale la revista Silla?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=134s
6153,p2zgRGhDmUg,135.64,137.6,"No he comprado el último número, no me ha llegado.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=135s
6154,p2zgRGhDmUg,138.06,139.68,"No estoy informado, no me ha llegado la revista Silla.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=138s
6155,p2zgRGhDmUg,139.68,141.38,No lees la porque no es para payaso.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=139s
6156,p2zgRGhDmUg,141.4,143.4,"Estoy desconectado de todo, la revista Silla no me ha llegado.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=141s
6157,p2zgRGhDmUg,145.32,148.44,"No me he informado de nada, la revista Silla no la leí esta semana.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=145s
6158,p2zgRGhDmUg,150.08,152.66,Espérese la crítica que viene a su espectáculo.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=150s
6159,p2zgRGhDmUg,155.74,156.62,¡Qué locado!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=155s
6160,p2zgRGhDmUg,157.36,157.82,¡Quitalo!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=157s
6161,p2zgRGhDmUg,158.1,160.86,"Es Felipe, es tu amigo Felipe.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=158s
6162,p2zgRGhDmUg,160.88,161.92,"¿Hoy día está, no?",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=160s
6163,p2zgRGhDmUg,162.28,163.26,¿Te haces una canción?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=162s
6164,p2zgRGhDmUg,164.22,165.64,Me suscribí esta semana.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=164s
6165,p2zgRGhDmUg,166.5,167.22,¿Hoy día está?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=166s
6166,p2zgRGhDmUg,168.32,168.78,¿Usted?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=168s
6167,p2zgRGhDmUg,169.24,171.64,¿Delante de todo el mundo o escondidos?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=169s
6168,p2zgRGhDmUg,171.92,173.02,"No, delante de todo el mundo.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=171s
6169,p2zgRGhDmUg,173.1,173.38,¿Ocurre la muerte?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=173s
6170,p2zgRGhDmUg,173.38,174.64,Yo he hecho muchas cosas en este picnic.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=173s
6171,p2zgRGhDmUg,174.78,175.94,Ya les voy a contar otra cosa que ocurrió.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=174s
6172,p2zgRGhDmUg,175.94,177.02,¿Qué pasó? ¿Un picnic?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=175s
6173,p2zgRGhDmUg,177.1,179.54,En el patio justamente de la canción.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=177s
6174,p2zgRGhDmUg,179.54,180.62,¿Era un huevito duro?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=179s
6175,p2zgRGhDmUg,181.28,183.22,"Había de todo, cositas ricas para tomar.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=181s
6176,p2zgRGhDmUg,183.72,186.06,"Juan Pablo, sácamelo.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=183s
6177,p2zgRGhDmUg,186.6,186.98,¿Qué cosa?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=186s
6178,p2zgRGhDmUg,188.44,188.92,Felipe.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=188s
6179,p2zgRGhDmUg,191.48,193.32,Juan Pablo y su alma.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=191s
6180,p2zgRGhDmUg,193.42,194.2,¿Cómo está su alma?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=193s
6181,p2zgRGhDmUg,194.78,196.18,No sé cómo está su alma.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=194s
6182,p2zgRGhDmUg,198.1,198.58,Felipe.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=198s
6183,p2zgRGhDmUg,200.2,201.22,¿Y Chispa qué dijo?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=200s
6184,p2zgRGhDmUg,201.22,202.98,¿Quien está sintiendo una presencia?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=201s
6185,p2zgRGhDmUg,203.44,204.02,"Chispa, ¿eh?",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=203s
6186,p2zgRGhDmUg,204.34,205.72,¿Yo estoy sintiendo algo en este momento?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=204s
6187,p2zgRGhDmUg,205.86,207.04,"Y ya, sigue Juan Pablo.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=205s
6188,p2zgRGhDmUg,207.5,211.1,Chispa no está ni ahí con Yabna.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=207s
6189,p2zgRGhDmUg,211.1,212.44,No seas ordinaria.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=211s
6190,p2zgRGhDmUg,213.12,216.12,"Juan Pablo, ¿podríamos decir que Yabna es una lobos con piel de oveja?",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=213s
6191,p2zgRGhDmUg,216.38,219.98,Es una lobos con piel de oveja porque sabe lo que tiene que hacer.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=216s
6192,p2zgRGhDmUg,220.32,223.58,Sabe que ella tiene que involucrarse juntamente con ti.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=220s
6193,p2zgRGhDmUg,223.88,226.22,¿Podríamos decir que Yabna es una lobos con piel de oveja?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=223s
6194,p2zgRGhDmUg,226.86,227.34,Exactamente.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=226s
6195,p2zgRGhDmUg,227.34,228.92,Exactamente. Ahora...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=227s
6196,p2zgRGhDmUg,228.92,230.18,Juan Pablo...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=228s
6197,p2zgRGhDmUg,230.18,230.92,"¡Ya, Felipe!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=230s
6198,p2zgRGhDmUg,230.98,231.68,¡Por Dios!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=230s
6199,p2zgRGhDmUg,232.14,233.6,Déjalo que cuente.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=232s
6200,p2zgRGhDmUg,233.86,234.64,Se ve ordinario.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=233s
6201,p2zgRGhDmUg,234.98,235.48,¿Ordinario?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=234s
6202,p2zgRGhDmUg,236.06,239.2,No sabía que sabía ordinario. Perdónen si hice algo ordinario.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=236s
6203,p2zgRGhDmUg,239.32,240.54,"Ya, deja que...",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=239s
6204,p2zgRGhDmUg,240.54,241.32,"Bájate, mi hijo.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=240s
6205,p2zgRGhDmUg,241.62,243.26,"¡Ya, para que chuchú!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=241s
6206,p2zgRGhDmUg,243.26,244.88,"A él, Michel Carvalho...",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=243s
6207,p2zgRGhDmUg,244.88,245.6,"Está bonita, Mariana.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=244s
6208,p2zgRGhDmUg,245.98,246.68,"Está bonita, Mariana.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=245s
6209,p2zgRGhDmUg,246.74,248.06,...le mandó...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=246s
6210,p2zgRGhDmUg,248.06,248.4,Felipe.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=248s
6211,p2zgRGhDmUg,249.08,250.04,"Está bonita, Mariana.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=249s
6212,p2zgRGhDmUg,250.16,251.62,Lo está haciendo mucho mejor.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=250s
6213,p2zgRGhDmUg,251.88,253.92,"No es que antes lo haya hecho mal, pero ahora lo está haciendo.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=251s
6214,p2zgRGhDmUg,255.26,255.78,Ya.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=255s
6215,p2zgRGhDmUg,256.3,259.0,Michel Carvalho le mandó un mensaje de texto...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=256s
6216,p2zgRGhDmUg,259.0,260.38,"No es que antes, Mariana...",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=259s
6217,p2zgRGhDmUg,260.38,261.18,"¡Ya, hombre!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=260s
6218,p2zgRGhDmUg,261.18,262.82,"...a Bruno, silencio, por Dios.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=261s
6219,p2zgRGhDmUg,262.82,263.9,¿A quién? ¿A quién?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=262s
6220,p2zgRGhDmUg,264.66,265.58,Michel Carvalho...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=264s
6221,p2zgRGhDmUg,265.58,266.78,Silencio más grande.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=265s
6222,p2zgRGhDmUg,266.88,271.16,...le mandó un mensaje de texto a Bruno Collioni.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=266s
6223,p2zgRGhDmUg,271.68,272.24,¡Pobrejoche!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=271s
6224,p2zgRGhDmUg,272.88,273.44,¿Pobrejoche?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=272s
6225,p2zgRGhDmUg,273.78,275.0,¿Saben qué le dijo?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=273s
6226,p2zgRGhDmUg,275.1,275.86,¿Qué le dijo?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=275s
6227,p2zgRGhDmUg,275.96,277.12,Michel Carvalho...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=275s
6228,p2zgRGhDmUg,277.12,277.52,¿Qué?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=277s
6229,p2zgRGhDmUg,277.96,282.58,"...a Bruno se reúne, tal como ayer lo comentó Lupe...",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=277s
6230,p2zgRGhDmUg,282.58,283.32,"Ponte nervioso, Felipe.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=282s
6231,p2zgRGhDmUg,283.52,284.08,...en este programa.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=283s
6232,p2zgRGhDmUg,284.08,285.68,Estoy muy nervioso.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=284s
6233,p2zgRGhDmUg,286.38,287.04,"¡Ay, que nervioso!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=286s
6234,p2zgRGhDmUg,287.18,288.72,¡Qué nervioso!,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=287s
6235,p2zgRGhDmUg,289.1,290.28,"¡Ya, pues!",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=289s
6236,p2zgRGhDmUg,290.68,291.14,Michel Carvalho...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=290s
6237,p2zgRGhDmUg,291.14,291.8,Está bueno el real.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=291s
6238,p2zgRGhDmUg,292.8,294.04,Está bueno con dos puestos.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=292s
6239,p2zgRGhDmUg,294.52,296.18,...le dijo lo siguiente.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=294s
6240,p2zgRGhDmUg,296.56,298.28,Abre comillas...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=296s
6241,p2zgRGhDmUg,298.28,299.82,Sujétate las pestañas.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=298s
6242,p2zgRGhDmUg,300.26,300.86,Comillas.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=300s
6243,p2zgRGhDmUg,302.18,302.66,Si ustedes...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=302s
6244,p2zgRGhDmUg,302.66,303.48,¿Abre comillas?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=302s
6245,p2zgRGhDmUg,303.86,304.7,Si ustedes...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=303s
6246,p2zgRGhDmUg,304.7,305.94,Abre comillas...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=304s
6247,p2zgRGhDmUg,305.94,306.54,Dos puntos.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=305s
6248,p2zgRGhDmUg,306.74,308.18,"Abre comillas, dos puntos.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=306s
6249,p2zgRGhDmUg,308.72,310.16,"Felipe, cierra las comillas.",https://www.youtube.com/watch?v=p2zgRGhDmUg&t=308s
6250,p2zgRGhDmUg,310.74,312.76,...llegan a abrir la boca...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=310s
6251,p2zgRGhDmUg,312.76,313.84,Voy a poner un guión bajo.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=312s
6252,p2zgRGhDmUg,313.84,313.98,¿Ya?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=313s
6253,p2zgRGhDmUg,316.24,317.2,Si ustedes...,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=316s
6254,p2zgRGhDmUg,317.2,318.24,Voy a poner un guión bajo.,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=317s
6255,p2zgRGhDmUg,318.44,319.16,¿Cuál es el guión bajo?,https://www.youtube.com/watch?v=p2zgRGhDmUg&t=318s
